schema_version,snapshot_date,source_module_label,source_module_api_name,source_field_label,source_field_api_name,source_data_type,source_usage_status,target_module_label,target_module_api_name,target_field_label,target_field_api_name,target_data_type,target_field_status,current_mapping_status,type_compatibility_status,choice_compatibility_status,review_status,metadata_verification_status
2,2026-08-14,Leads,Leads,Nurture Reason,Nurture_Reason,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Nurture Reason,Nurture_Reason,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Outreach Attempt Count,Outreach_Attempt_Count,integer,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Outreach Attempt Count,Outreach_Attempt_Count,integer,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Outreach Attempt Count,Outreach_Attempt_Count,integer,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Owner,Owner,ownerlookup,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Owner,Owner,ownerlookup,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Owner,Owner,ownerlookup,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Pain Summary,Pain_Point_Summary,textarea,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Pain Summary,Pain_Point_Summary,textarea,used,Accounts,Accounts,Pain Point Summary,Pain_Point_Summary,textarea,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Pain Summary,Pain_Point_Summary,textarea,used,Deals,Deals,Pain Summary,Pain_Point_Summary,textarea,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Pain Signals,Pain_Signals,multiselectpicklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Pain Signals,Pain_Signals,multiselectpicklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Pain Signals,Pain_Signals,multiselectpicklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Contact Phone,Phone,phone,used,Contacts,Contacts,Phone,Phone,phone,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Contact Phone,Phone,phone,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Contact Phone,Phone,phone,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Phone System Provider,Phone_System_Provider,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Phone System Provider,Phone_System_Provider,text,used,Accounts,Accounts,Phone System Provider,Phone_System_Provider,text,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Phone System Provider,Phone_System_Provider,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Communication Preference,Preferred_Communication_Method,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Communication Preference,Preferred_Communication_Method,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Communication Preference,Preferred_Communication_Method,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Primary Operating System,Primary_Operating_System,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Primary Operating System,Primary_Operating_System,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Primary Operating System,Primary_Operating_System,picklist,used,Deals,Deals,Primary Operating System,Primary_Operating_System,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Primary Service Area,Primary_Service_Area,textarea,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Primary Service Area,Primary_Service_Area,textarea,used,Accounts,Accounts,Primary Service Area,Primary_Service_Area,textarea,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Primary Service Area,Primary_Service_Area,textarea,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Prospect Import Key,Prospect_Import_Key,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Prospect Import Key,Prospect_Import_Key,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Prospect Import Key,Prospect_Import_Key,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Rating,Rating,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Rating,Rating,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Rating,Rating,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Image,Record_Image,profileimage,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Image,Record_Image,profileimage,used,Accounts,Accounts,Account Image,Record_Image,profileimage,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Lead Image,Record_Image,profileimage,used,Deals,Deals,Deal Image,Record_Image,profileimage,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Record Status,Record_Status__s,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Record Status,Record_Status__s,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Record Status,Record_Status__s,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Referral Source Contact,Referral_Source_Name,lookup,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Referral Source Contact,Referral_Source_Name,lookup,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Referral Source Contact,Referral_Source_Name,lookup,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Referrer,Referrer,website,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Referrer,Referrer,website,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Referrer,Referrer,website,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Requested Test Route,Requested_Test_Route,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Requested Test Route,Requested_Test_Route,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Requested Test Route,Requested_Test_Route,picklist,used,Deals,Deals,Requested Test Route,Requested_Test_Route,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Research Notes,Research_Notes,textarea,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Research Notes,Research_Notes,textarea,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Research Notes,Research_Notes,textarea,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Salutation,Salutation,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Salutation,Salutation,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Salutation,Salutation,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Scheduling Process,Scheduling_Process,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Scheduling Process,Scheduling_Process,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Scheduling Process,Scheduling_Process,picklist,used,Deals,Deals,Scheduling Process,Scheduling_Process,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Secondary Email,Secondary_Email,email,used,Contacts,Contacts,Contact Secondary Email,Secondary_Email,email,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Secondary Email,Secondary_Email,email,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Secondary Email,Secondary_Email,email,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Skype ID,Skype_ID,text,used,Contacts,Contacts,Skype ID,Skype_ID,text,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Skype ID,Skype_ID,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Skype ID,Skype_ID,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Source Page,Source_Page,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Source Page,Source_Page,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Source Page,Source_Page,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,State,State,text,unused,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,State,State,text,unused,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,State,State,text,unused,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Street,Street,text,unused,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Street,Street,text,unused,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Street,Street,text,unused,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Submission Channel,Submission_Channel,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Submission Channel,Submission_Channel,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Submission Channel,Submission_Channel,picklist,used,Deals,Deals,Submission Channel,Submission_Channel,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Tag,Tag,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Tag,Tag,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Tag,Tag,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Target Anchor ZIP,Target_Anchor_ZIP,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Target Anchor ZIP,Target_Anchor_ZIP,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Target Anchor ZIP,Target_Anchor_ZIP,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Target Selection Basis,Target_Location_Selection_Basis,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Target Selection Basis,Target_Location_Selection_Basis,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Target Selection Basis,Target_Location_Selection_Basis,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Target Market Fit,Target_Market_Fit,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Target Market Fit,Target_Market_Fit,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Target Market Fit,Target_Market_Fit,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Text Opt Out,Text_Opt_Out,boolean,used,Contacts,Contacts,Text Opt Out,Text_Opt_Out,boolean,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Text Opt Out,Text_Opt_Out,boolean,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Text Opt Out,Text_Opt_Out,boolean,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Time Zone,Time_Zone,picklist,used,Contacts,Contacts,Time Zone,Time_Zone,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Time Zone,Time_Zone,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Time Zone,Time_Zone,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Time Zone (IANA ID),Time_Zone_IANA_ID,text,used,Contacts,Contacts,Time Zone (IANA ID),Time_Zone_IANA_ID,text,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Time Zone (IANA ID),Time_Zone_IANA_ID,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Time Zone (IANA ID),Time_Zone_IANA_ID,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Time Zone Normalized At,Time_Zone_Normalized_At,datetime,used,Contacts,Contacts,Time Zone Normalized At,Time_Zone_Normalized_At,datetime,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Time Zone Normalized At,Time_Zone_Normalized_At,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Time Zone Normalized At,Time_Zone_Normalized_At,datetime,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Timeline Fit,Timeline_Fit,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Timeline Fit,Timeline_Fit,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Timeline Fit,Timeline_Fit,picklist,used,Deals,Deals,Timeline Fit,Timeline_Fit,picklist,existing_used,mapped,exact,exact_active_actual_values,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Twitter,Twitter,text,unused,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Twitter,Twitter,text,unused,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Twitter,Twitter,text,unused,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Unsubscribed Mode,Unsubscribed_Mode,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Unsubscribed Mode,Unsubscribed_Mode,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Unsubscribed Mode,Unsubscribed_Mode,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Unsubscribed Time,Unsubscribed_Time,datetime,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Unsubscribed Time,Unsubscribed_Time,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Unsubscribed Time,Unsubscribed_Time,datetime,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_campaign,UTM_Campaign,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_campaign,UTM_Campaign,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_campaign,UTM_Campaign,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_content,UTM_Content,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_content,UTM_Content,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_content,UTM_Content,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_medium,UTM_Medium,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_medium,UTM_Medium,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_medium,UTM_Medium,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_source,UTM_Source,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_source,UTM_Source,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_source,UTM_Source,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_term,UTM_Term,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_term,UTM_Term,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,utm_term,UTM_Term,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Visitor Score,Visitor_Score,bigint,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Visitor Score,Visitor_Score,bigint,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Visitor Score,Visitor_Score,bigint,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Website,Website,website,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Website,Website,website,used,Accounts,Accounts,Website,Website,website,existing_used,mapped,exact,not_choice,observed_current_mapping,verified_live_read_only
2,2026-08-14,Leads,Leads,Website,Website,website,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Zip Code,Zip_Code,text,unused,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Zip Code,Zip_Code,text,unused,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
2,2026-08-14,Leads,Leads,Zip Code,Zip_Code,text,unused,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_applicable,desired_state_not_reassessed,verified_live_read_only
