schema_version,snapshot_date,module_label,module_api_name,field_label,field_display_label,field_api_name,data_type,json_type,origin_status,usage_status,visible_status,write_status,read_only_status,field_read_only_status,api_create_status,api_update_status,system_required_status,standard_layout_required_status,unique_status,encryption_status,personal_designation_status,virtual_status,length,decimal_places,history_tracking_status,external_field_status,searchable_status,filterable_status,sortable_status,help_text_status,picklist_value_count,picklist_options_status,metadata_verification_status
2,2026-08-14,Contacts,Contacts,Priority,Priority,Priority,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,unknown,unknown,unknown,unknown,unknown,present,4,captured,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Contact Image,Record Image,Record_Image,profileimage,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,unknown,unknown,unknown,unknown,unknown,missing_or_not_exposed,0,not_applicable,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Record Status,Record Status,Record_Status__s,picklist,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,unknown,unknown,unknown,unknown,unknown,missing_or_not_exposed,3,captured,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Referrer,Referrer,Referrer,website,string,system,used,true,writable,false,true,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,3000,,unknown,unknown,unknown,unknown,unknown,missing_or_not_exposed,0,not_applicable,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Reporting To,Reporting To,Reporting_To,lookup,jsonobject,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,unknown,unknown,unknown,unknown,unknown,missing_or_not_exposed,0,not_applicable,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Salutation,Salutation,Salutation,picklist,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,25,,unknown,unknown,unknown,unknown,unknown,missing_or_not_exposed,10,captured,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Contact Secondary Email,Contact Secondary Email,Secondary_Email,email,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,unknown,unknown,unknown,unknown,unknown,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Skype ID,Skype ID,Skype_ID,text,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,50,,unknown,unknown,unknown,unknown,unknown,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Tag,Tag,Tag,text,jsonarray,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,2000,,unknown,unknown,unknown,unknown,unknown,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Text Opt Out,Text Opt Out,Text_Opt_Out,boolean,boolean,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,5,,unknown,unknown,unknown,unknown,unknown,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Time Zone,Time Zone,Time_Zone,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,unknown,unknown,unknown,unknown,unknown,present,314,omitted_vendor_managed_high_cardinality_standard_set,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Time Zone (IANA ID),Time Zone (IANA ID),Time_Zone_IANA_ID,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,unknown,unknown,unknown,unknown,unknown,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Time Zone Normalized At,Time Zone Normalized At,Time_Zone_Normalized_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,unknown,unknown,unknown,unknown,unknown,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Title,Title,Title,text,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,unknown,unknown,unknown,unknown,unknown,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Twitter,Twitter,Twitter,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,50,,unknown,unknown,unknown,unknown,unknown,missing_or_not_exposed,0,not_applicable,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Unsubscribed Mode,Unsubscribed Mode,Unsubscribed_Mode,picklist,string,system,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,unknown,unknown,unknown,unknown,unknown,missing_or_not_exposed,4,captured,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Unsubscribed Time,Unsubscribed Time,Unsubscribed_Time,datetime,string,system,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,unknown,unknown,unknown,unknown,unknown,missing_or_not_exposed,0,not_applicable,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Vendor Name,Vendor Name,Vendor_Name,lookup,jsonobject,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,unknown,unknown,unknown,unknown,unknown,missing_or_not_exposed,0,not_applicable,verified_live_read_only
2,2026-08-14,Contacts,Contacts,Visitor Score,Visitor Score,Visitor_Score,bigint,string,system,used,true,writable,false,true,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,19,,unknown,unknown,unknown,unknown,unknown,missing_or_not_exposed,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Account Name,Account Name,Account_Name,text,string,system,used,true,writable,false,false,true,true,required,required,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,200,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Account Number,Account Number,Account_Number,bigint,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,18,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Account Site,Account Site,Account_Site,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Account Type,Account Type,Account_Type,picklist,string,system,used,true,writable,false,false,true,true,optional,required,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,5,captured,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Active Services,Active Services,Active_Services,multiselectpicklist,jsonarray,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,1000,,false,unknown,true,true,true,present,5,captured,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Address,Billing Address,Address,textarea,string,custom,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,virtual,2000,,false,unknown,false,true,false,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Address - City,Billing Address - City,Address_City,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Address - Coordinates,Billing Address - Coordinates,Address_Coordinates,textarea,string,custom,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,virtual,255,,false,unknown,false,false,false,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Address - Latitude,Billing Address - Latitude,Address_Coordinates_Latitude,double,double,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,50,9,false,unknown,true,false,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Address - Longitude,Billing Address - Longitude,Address_Coordinates_Longitude,double,double,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,50,9,false,unknown,true,false,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Address - Country / Region,Billing Address - Country / Region,Address_Country_Region,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,248,omitted_vendor_managed_high_cardinality_standard_set,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Address - Flat / House No./ Building / Apartment Name,Billing Address - Flat / House No./ Building / Apartment Name,Address_Flat_House_No_Building_Apartment_Name,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Address - State / Province,Billing Address - State / Province,Address_State_Province,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,3937,omitted_vendor_managed_high_cardinality_standard_set,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Address - Street Address,Billing Address - Street Address,Address_Street_Address,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Address - Zip / Postal Code,Billing Address - Zip / Postal Code,Address_Zip_Postal_Code,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Annual Revenue,Annual Revenue,Annual_Revenue,currency,double,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,16,2,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Attention,Billing Attention,Billing_Attention,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing City,Billing City,Billing_City,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Code,Billing Code,Billing_Code,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Contact,Billing Contact,Billing_Contact,lookup,jsonobject,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Country,Billing Country,Billing_Country,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Fax,Billing Fax,Billing_Fax,phone,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Phone,Billing Phone,Billing_Phone,phone,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing State,Billing State,Billing_State,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Street,Billing Street,Billing_Street,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,250,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Change Log Time,Change Log Time,Change_Log_Time__s,datetime,string,system,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,false,false,false,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Company Email,Company Email,Company_Email,email,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Company LinkedIn,Company LinkedIn,Company_LinkedIn,website,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,450,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Created By,Created By,Created_By,ownerlookup,jsonobject,system,used,true,read_only,false,false,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Created Time,Created Time,Created_Time,datetime,string,system,used,true,read_only,false,false,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Billing Customer ID,Billing Customer ID,Customer_ID,text,string,custom,used,true,writable,false,false,true,true,optional,optional,case_insensitive,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Department,Department,Department,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,50,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Description,Description,Description,textarea,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,32000,,false,unknown,true,false,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Contact Email,Contact Email,Email,email,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,No. of Employees,No. of Employees,Employees,integer,integer,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Enrich Status,Enrich Status,Enrich_Status__s,picklist,string,system,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,false,true,false,present,3,captured,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Fax,Fax,Fax,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Field Team Size Band,Field Team Size Band,Field_Team_Size_Band,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,8,omitted_private_qualification_threshold_values,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Record Id,Record Id,id,bigint,string,system,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,18,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Implementation Owner,Implementation Owner,Implementation_Owner,userlookup,jsonobject,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,50,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Industry,Industry,Industry,picklist,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,29,captured,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Last Activity Time,Last Activity Time,Last_Activity_Time,datetime,string,system,used,true,read_only,false,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Last Enriched Time,Last Enriched Time,Last_Enriched_Time__s,datetime,string,system,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,false,true,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Legal Business Name,Legal Business Name,Legal_Business_Name,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Locked,Locked,Locked__s,boolean,boolean,system,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,5,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Contact Mobile,Contact Mobile,Mobile,phone,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Modified By,Modified By,Modified_By,ownerlookup,jsonobject,system,used,true,read_only,false,false,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Modified Time,Modified Time,Modified_Time,datetime,string,system,used,true,read_only,false,false,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Monthly Recurring Revenue,Monthly Recurring Revenue,Monthly_Recurring_Revenue,currency,double,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,16,2,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Distance,Distance,nearby_distance__s,double,double,system,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,virtual,16,2,false,unknown,false,false,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Normal Business Hours,Normal Business Hours,Normal_Business_Hours,textarea,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,2000,,false,unknown,true,true,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Onboarding Status,Onboarding Status,Onboarding_Status,picklist,string,custom,used,true,writable,false,false,true,true,optional,required,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,3,captured,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Onboarding Submitted At,Onboarding Submitted At,Onboarding_Submitted_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Other Service Details,Other Service Details,Other_Service_Details,textarea,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,2000,,false,unknown,true,true,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Account Owner,Account Owner,Owner,ownerlookup,jsonobject,system,used,true,writable,false,true,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Ownership,Ownership,Ownership,picklist,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,missing,5,captured,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Pain Point Summary,Pain Point Summary,Pain_Point_Summary,textarea,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,2000,,false,unknown,true,true,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Parent Account,Parent Account,Parent_Account,lookup,jsonobject,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Company Phone,Company Phone,Phone,phone,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Phone System Provider,Phone System Provider,Phone_System_Provider,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,150,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Primary Contact,Primary Contact,Primary_Contact,lookup,jsonobject,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Primary Service Area,Primary Service Area,Primary_Service_Area,textarea,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,2000,,false,unknown,true,true,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Rating,Rating,Rating,picklist,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,missing,6,captured,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Account Image,Record Image,Record_Image,profileimage,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,false,false,false,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Record Status,Record Status,Record_Status__s,picklist,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,false,true,false,not_supported,3,captured,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Services Handled,Services Handled,Services_Handled,multiselectpicklist,jsonarray,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,1000,,false,unknown,true,true,true,present,9,captured,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Address,Shipping Address,Shipping_Address,textarea,string,custom,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,virtual,2000,,false,unknown,false,true,false,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Address - City,Shipping Address - City,Shipping_Address_City,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Address - Coordinates,Shipping Address - Coordinates,Shipping_Address_Coordinates,textarea,string,custom,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,virtual,255,,false,unknown,false,false,false,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Address - Latitude,Shipping Address - Latitude,Shipping_Address_Coordinates_Latitude,double,double,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,50,9,false,unknown,true,false,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Address - Longitude,Shipping Address - Longitude,Shipping_Address_Coordinates_Longitude,double,double,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,50,9,false,unknown,true,false,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Address - Country / Region,Shipping Address - Country / Region,Shipping_Address_Country_Region,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,248,omitted_vendor_managed_high_cardinality_standard_set,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Address - Flat / House No./ Building / Apartment Name,Shipping Address - Flat / House No./ Building / Apartment Name,Shipping_Address_Flat_House_No_Building_Apartment,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Address - State / Province,Shipping Address - State / Province,Shipping_Address_State_Province,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,3937,omitted_vendor_managed_high_cardinality_standard_set,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Address - Street Address,Shipping Address - Street Address,Shipping_Address_Street_Address,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Address - Zip / Postal Code,Shipping Address - Zip / Postal Code,Shipping_Address_Zip_Postal_Code,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Attention,Shipping Attention,Shipping_Attention,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping City,Shipping City,Shipping_City,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Code,Shipping Code,Shipping_Code,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
