schema_version,snapshot_date,module_api_name,layout_name,layout_api_name,layout_status,section_mode,section_sequence,section_label,section_api_name,column_count,field_sequence,field_source_ordinal,field_label,layout_display_label,field_api_name,data_type,default_value_status,required_status,read_only_status,field_read_only_status,api_write_status,metadata_verification_status
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,4,Segmentation,Segmentation,2,4,4,No. of Employees,No. of Employees,Employees,integer,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,5,Subscription Summary,Account_Classification,2,1,1,Billing Customer ID,Billing Customer ID,Customer_ID,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,5,Subscription Summary,Account_Classification,2,2,2,Subscription Status,Subscription Status,Subscription_Status,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,5,Subscription Summary,Account_Classification,2,3,3,Monthly Recurring Revenue,Monthly Recurring Revenue,Monthly_Recurring_Revenue,currency,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,5,Subscription Summary,Account_Classification,2,4,4,Active Services,Active Services,Active_Services,multiselectpicklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,6,Onboarding Summary,Onboarding_Summary,2,1,1,Onboarding Status,Onboarding Status,Onboarding_Status,picklist,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,6,Onboarding Summary,Onboarding_Summary,2,2,2,Onboarding Submitted At,Onboarding Submitted At,Onboarding_Submitted_At,datetime,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,6,Onboarding Summary,Onboarding_Summary,2,3,3,Implementation Owner,Implementation Owner,Implementation_Owner,userlookup,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,1,1,Billing Address,Billing Address,Address,textarea,none,optional,true,true,read_only,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,1,2,Billing Address - City,Billing Address - City,Address_City,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,1,3,Billing Address - Coordinates,Billing Address - Coordinates,Address_Coordinates,textarea,none,optional,true,true,read_only,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,1,4,Billing Address - Country / Region,Billing Address - Country / Region,Address_Country_Region,picklist,configured,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,1,5,Billing Address - Flat / House No./ Building / Apartment Name,Billing Address - Flat / House No./ Building / Apartment Name,Address_Flat_House_No_Building_Apartment_Name,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,1,6,Billing Address - Latitude,Billing Address - Latitude,Address_Coordinates_Latitude,double,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,1,7,Billing Address - Longitude,Billing Address - Longitude,Address_Coordinates_Longitude,double,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,1,8,Billing Address - State / Province,Billing Address - State / Province,Address_State_Province,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,1,9,Billing Address - Street Address,Billing Address - Street Address,Address_Street_Address,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,1,10,Billing Address - Zip / Postal Code,Billing Address - Zip / Postal Code,Address_Zip_Postal_Code,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,2,11,Billing Contact,Billing Contact,Billing_Contact,lookup,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,4,12,Billing Attention,Billing Attention,Billing_Attention,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,6,13,Billing Phone,Billing Phone,Billing_Phone,phone,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,7,Billing Contact Details,Billing_Address,2,8,14,Billing Fax,Billing Fax,Billing_Fax,phone,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,1,1,Shipping Address,Shipping Address,Shipping_Address,textarea,none,optional,true,true,read_only,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,1,2,Shipping Address - City,Shipping Address - City,Shipping_Address_City,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,1,3,Shipping Address - Coordinates,Shipping Address - Coordinates,Shipping_Address_Coordinates,textarea,none,optional,true,true,read_only,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,1,4,Shipping Address - Country / Region,Shipping Address - Country / Region,Shipping_Address_Country_Region,picklist,configured,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,1,5,Shipping Address - Flat / House No./ Building / Apartment Name,Shipping Address - Flat / House No./ Building / Apartment Name,Shipping_Address_Flat_House_No_Building_Apartment,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,1,6,Shipping Address - Latitude,Shipping Address - Latitude,Shipping_Address_Coordinates_Latitude,double,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,1,7,Shipping Address - Longitude,Shipping Address - Longitude,Shipping_Address_Coordinates_Longitude,double,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,1,8,Shipping Address - State / Province,Shipping Address - State / Province,Shipping_Address_State_Province,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,1,9,Shipping Address - Street Address,Shipping Address - Street Address,Shipping_Address_Street_Address,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,1,10,Shipping Address - Zip / Postal Code,Shipping Address - Zip / Postal Code,Shipping_Address_Zip_Postal_Code,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,2,11,Shipping Contact,Shipping Contact,Shipping_Contact,lookup,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,4,12,Shipping Attention,Shipping Attention,Shipping_Attention,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,6,13,Shipping Phone,Shipping Phone,Shipping_Phone,phone,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,8,Shipping Contact Details,Shipping_Address,2,8,14,Shipping Fax,Shipping Fax,Shipping_Fax,phone,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,9,Notes,Notes,1,1,1,Description,Description,Description,textarea,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,10,Front-Office Profile,Front_Office_Profile,2,1,1,Legal Business Name,Legal Business Name,Legal_Business_Name,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,10,Front-Office Profile,Front_Office_Profile,2,2,2,Phone System Provider,Phone System Provider,Phone_System_Provider,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,10,Front-Office Profile,Front_Office_Profile,2,3,3,Primary Service Area,Primary Service Area,Primary_Service_Area,textarea,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,10,Front-Office Profile,Front_Office_Profile,2,4,4,Normal Business Hours,Normal Business Hours,Normal_Business_Hours,textarea,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,10,Front-Office Profile,Front_Office_Profile,2,5,5,Field Team Size Band,Field Team Size Band,Field_Team_Size_Band,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,10,Front-Office Profile,Front_Office_Profile,2,6,6,Services Handled,Services Handled,Services_Handled,multiselectpicklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,10,Front-Office Profile,Front_Office_Profile,2,7,7,Other Service Details,Other Service Details,Other_Service_Details,textarea,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,11,System Information,System_Information,2,1,1,Contracts Counterparty ID,Contracts Counterparty ID,zohocontracts__Contracts_Counterparty_ID,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,11,System Information,System_Information,2,2,2,Created By,Created By,Created_By,ownerlookup,none,optional,false,false,read_only,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,11,System Information,System_Information,2,4,3,Modified By,Modified By,Modified_By,ownerlookup,none,optional,false,false,read_only,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,11,System Information,System_Information,2,6,4,Created Time,Created Time,Created_Time,datetime,none,optional,false,false,read_only,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,11,System Information,System_Information,2,8,5,Modified Time,Modified Time,Modified_Time,datetime,none,optional,false,false,read_only,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,default_create,11,System Information,System_Information,2,22,6,Enrich Status,Enrich Status,Enrich_Status__s,picklist,none,optional,true,true,read_only,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,business_card,1000,Business Card,Business_Card__s,1,1,1,Account Name,Account Name,Account_Name,text,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,business_card,1000,Business Card,Business_Card__s,1,2,2,Website,Website,Website,website,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,business_card,1000,Business Card,Business_Card__s,1,3,3,Account Owner,Account Owner,Owner,ownerlookup,none,optional,false,true,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,business_card,1000,Business Card,Business_Card__s,1,4,4,Industry,Industry,Industry,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,business_card,1000,Business Card,Business_Card__s,1,5,5,No. of Employees,No. of Employees,Employees,integer,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,business_card,1000,Business Card,Business_Card__s,1,6,6,Annual Revenue,Annual Revenue,Annual_Revenue,currency,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,quick_create,1000,Quick Create,Quick_Create__s,1,1,1,Account Name,Account Name,Account_Name,text,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,quick_create,1000,Quick Create,Quick_Create__s,1,2,2,Website,Website,Website,website,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,quick_create,1000,Quick Create,Quick_Create__s,1,3,3,Account Type,Account Type,Account_Type,picklist,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Accounts,Standard,Standard__s,active,quick_create,1000,Quick Create,Quick_Create__s,1,4,4,Onboarding Status,Onboarding Status,Onboarding_Status,picklist,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,1,Deal Image,Record_Image__s,1,1,1,Deal Image,Deal Image,Record_Image,profileimage,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,1,1,Deal Name,Potential Name,Deal_Name,text,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,2,2,Type,Type,Type,picklist,configured,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,3,3,Account Name,Account Name,Account_Name,lookup,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,4,4,Pipeline,Pipeline,Pipeline,picklist,configured,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,5,5,Deal Owner,Potential Owner,Owner,ownerlookup,none,optional,false,true,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,6,6,Stage,Stage,Stage,picklist,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,7,7,Last Activity Time,Last Activity Time,Last_Activity_Time,datetime,none,optional,false,true,read_only,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,8,8,Closing Date,Closing Date,Closing_Date,date,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,9,9,Locked,Locked,Locked__s,boolean,configured,optional,true,true,read_only,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,10,10,Tag,Tag,Tag,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,11,11,Record Status,Record Status,Record_Status__s,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,13,12,Distance,Distance,nearby_distance__s,double,none,optional,true,true,read_only,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,14,13,Record Id,Record Id,id,bigint,none,optional,true,true,read_only,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,2,Deal and Business Location,Potential_Information__s,2,16,14,Change Log Time,Change Log Time,Change_Log_Time__s,datetime,none,optional,true,true,read_only,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,3,Primary Contact,Primary_Contact,2,1,1,Contact Name,Contact Name,Contact_Name,lookup,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,4,Fit and Discovery,Billing_Linkage,2,1,1,Current Call Handling,Current Call Handling,Current_Call_Handling,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,4,Fit and Discovery,Billing_Linkage,2,2,2,Coverage Needs,Coverage Needs,Coverage_Needs,multiselectpicklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,4,Fit and Discovery,Billing_Linkage,2,3,3,Primary Operating System,Primary Operating System,Primary_Operating_System,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,4,Fit and Discovery,Billing_Linkage,2,4,4,Scheduling Process,Scheduling Process,Scheduling_Process,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,4,Fit and Discovery,Billing_Linkage,2,5,5,Integration Readiness,Integration Readiness,Integration_Readiness,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,4,Fit and Discovery,Billing_Linkage,2,6,6,Monthly Inbound Call Band,Monthly Inbound Call Band,Monthly_Inbound_Call_Band,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,4,Fit and Discovery,Billing_Linkage,2,7,7,After-Hours Call Band,After-Hours Call Band,After_Hours_Call_Band,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,4,Fit and Discovery,Billing_Linkage,2,8,8,Average Job Value Band,Average Job Value Band,Average_Job_Value_Band,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,4,Fit and Discovery,Billing_Linkage,2,9,9,Pain Summary,Pain Summary,Pain_Point_Summary,textarea,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,4,Fit and Discovery,Billing_Linkage,2,10,10,Timeline Fit,Timeline Fit,Timeline_Fit,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,4,Fit and Discovery,Billing_Linkage,2,11,11,Commercial Fit,Commercial Fit,Budget_Fit,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,4,Fit and Discovery,Billing_Linkage,2,12,12,Workflow Integration,Workflow Integration,Workflow_And_Integration_Notes,textarea,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,5,Business Case,Contract_Information,2,1,1,Monthly Inbound Calls,Monthly Inbound Calls,Monthly_Inbound_Calls,integer,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,5,Business Case,Contract_Information,2,2,2,Est Unanswered Call Rate,Est Unanswered Call Rate,Estimated_Unanswered_Call_Rate,percent,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,5,Business Case,Contract_Information,2,3,3,After Hours Call Share,After Hours Call Share,After_Hours_Call_Share,percent,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,5,Business Case,Contract_Information,2,4,4,Average Job Value,Average Job Value,Average_Job_Value,currency,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,5,Business Case,Contract_Information,2,5,5,Monthly Answering Cost,Monthly Answering Cost,Current_Monthly_Answering_Cost,currency,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,5,Business Case,Contract_Information,2,6,6,Est Missed Opportunity,Est Missed Opportunity,Estimated_Monthly_Missed_Opportunity,currency,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,6,Pilot Scope and Outcome,Pilot_Scope_and_Outcome,2,1,1,Pilot Scope,Pilot Scope,Pilot_Scope,textarea,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,6,Pilot Scope and Outcome,Pilot_Scope_and_Outcome,2,2,2,Pilot Success Criteria,Pilot Success Criteria,Pilot_Success_Criteria,textarea,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,6,Pilot Scope and Outcome,Pilot_Scope_and_Outcome,2,3,3,Target Start Date,Target Start Date,Target_Start_Date,date,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,6,Pilot Scope and Outcome,Pilot_Scope_and_Outcome,2,4,4,Pilot Outcome,Pilot Outcome,Pilot_Outcome,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,6,Pilot Scope and Outcome,Pilot_Scope_and_Outcome,2,5,5,Pilot Outcome Notes,Pilot Outcome Notes,Pilot_Outcome_Notes,textarea,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,7,Commercial Terms,Offer_And_Pricing,2,1,1,Amount,Amount,Amount,currency,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,7,Commercial Terms,Offer_And_Pricing,2,2,2,Setup Fee,Setup Fee,Setup_Fee,currency,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,7,Commercial Terms,Offer_And_Pricing,2,3,3,Monthly Recurring Revenue,Monthly Recurring Revenue,Monthly_Recurring_Revenue,currency,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,7,Commercial Terms,Offer_And_Pricing,2,4,4,Service Line,Service Line,Service,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,7,Commercial Terms,Offer_And_Pricing,2,5,5,Plan,Plan,Plan,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,8,Next Action and Notes,Activity_Notes,2,1,1,Next Action,Next Action,Next_Steps,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,8,Next Action and Notes,Activity_Notes,2,2,2,Description,Description,Description,textarea,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,8,Next Action and Notes,Activity_Notes,2,3,3,Lead Source,Lead Source,Lead_Source,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,9,Loss Details,Loss_Handling,2,1,1,Reason For Loss,Reason For Loss,Reason_For_Loss__s,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,10,Free Test Request,Free_Test_Request,2,1,1,Entry Offer,Entry Offer,Entry_Offer,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,10,Free Test Request,Free_Test_Request,2,2,2,Submission Channel,Submission Channel,Submission_Channel,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,10,Free Test Request,Free_Test_Request,2,3,3,Requested Test Route,Requested Test Route,Requested_Test_Route,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,10,Free Test Request,Free_Test_Request,2,4,4,Free Test Request Submitted At,Free Test Request Submitted At,Free_Test_Request_Submitted_At,datetime,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,10,Free Test Request,Free_Test_Request,2,5,5,Intake Submission ID,Intake Submission ID,Intake_Submission_ID,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,10,Free Test Request,Free_Test_Request,2,6,6,Free Test Request Notes,Free Test Request Notes,Free_Test_Request_Notes,textarea,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,1,1,Approved Test Route,Approved Test Route,Approved_Test_Route,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,2,2,Test Phone Number,Test Phone Number,Test_Phone_Number,phone,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,3,3,No-Answer Delay,No-Answer Delay,No_Answer_Delay,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,4,4,Test Duration Days,Test Duration Days,Test_Duration_Days,integer,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,5,5,Test Call Limit,Test Call Limit,Test_Call_Limit,integer,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,6,6,Forwarding Administrator Name,Forwarding Administrator Name,Forwarding_Administrator_Name,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,7,7,Forwarding Administrator Mobile,Forwarding Administrator Mobile,Forwarding_Administrator_Mobile,phone,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,8,8,Approved Fallback Destination,Approved Fallback Destination,Approved_Fallback_Destination,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,9,9,Approved Fallback Number,Approved Fallback Number,Approved_Fallback_Number,phone,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,10,10,Rollback Contact Name,Rollback Contact Name,Rollback_Contact_Name,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,11,11,Rollback Contact Mobile,Rollback Contact Mobile,Rollback_Contact_Mobile,phone,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,12,12,Urgent Call Handling,Urgent Call Handling,Urgent_Call_Handling,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,13,13,Existing-Customer Call Handling,Existing-Customer Call Handling,Existing_Customer_Call_Handling,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,14,14,Alert Recipient Name,Alert Recipient Name,Alert_Recipient_Name,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,15,15,Alert Recipient Mobile,Alert Recipient Mobile,Alert_Recipient_Mobile,phone,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,16,16,Alert Recipient Email,Alert Recipient Email,Alert_Recipient_Email,email,none,optional,false,false,writable,verified_live_read_only
