schema_version,snapshot_date,source_module_label,source_module_api_name,source_field_label,source_field_api_name,source_data_type,source_usage_status,target_module_label,target_module_api_name,target_field_label,target_field_api_name,target_data_type,target_field_status,current_mapping_status,type_compatibility_status,choice_compatibility_status,mapping_review_status,review_reason_code,metadata_verification_status
1,2026-08-05,Leads,Leads,Referrer,Referrer,website,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Research Notes,Research_Notes,textarea,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Research Notes,Research_Notes,textarea,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Research Notes,Research_Notes,textarea,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Salutation,Salutation,picklist,used,Contacts,Contacts,Salutation,Salutation,picklist,existing_used,unmapped,exact,source_subset,safe_add,person_owned,verified
1,2026-08-05,Leads,Leads,Salutation,Salutation,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,person_owned,verified
1,2026-08-05,Leads,Leads,Salutation,Salutation,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,person_owned,verified
1,2026-08-05,Leads,Leads,Scheduling Process,Scheduling_Process,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Scheduling Process,Scheduling_Process,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Scheduling Process,Scheduling_Process,picklist,used,Deals,Deals,Scheduling Process,Scheduling_Process,picklist,existing_used,unmapped,exact,exact,safe_add,deal_owned,verified
1,2026-08-05,Leads,Leads,Secondary Email,Secondary_Email,email,used,Contacts,Contacts,Secondary Email,Secondary_Email,email,existing_used,mapped,exact,not_choice,safe_keep,exact_match,verified
1,2026-08-05,Leads,Leads,Secondary Email,Secondary_Email,email,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,person_owned,verified
1,2026-08-05,Leads,Leads,Secondary Email,Secondary_Email,email,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,person_owned,verified
1,2026-08-05,Leads,Leads,Service Interest,Service_Interest,multiselectpicklist,unused,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,legacy_field,verified
1,2026-08-05,Leads,Leads,Service Interest,Service_Interest,multiselectpicklist,unused,Accounts,Accounts,Active Services,Active_Services,multiselectpicklist,existing_used,mapped,exact,mismatch,remove,interest_active_mismatch,verified
1,2026-08-05,Leads,Leads,Service Interest,Service_Interest,multiselectpicklist,unused,Deals,Deals,Service Line,Service,picklist,existing_used,unmapped,incompatible,mismatch,intentional_unmapped,legacy_field,verified
1,2026-08-05,Leads,Leads,Skype ID,Skype_ID,text,used,Contacts,Contacts,Skype ID,Skype_ID,text,existing_used,mapped,exact,not_choice,safe_keep,exact_match,verified
1,2026-08-05,Leads,Leads,Skype ID,Skype_ID,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Skype ID,Skype_ID,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,State,State,text,unused,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,legacy_field,verified
1,2026-08-05,Leads,Leads,State,State,text,unused,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,legacy_field,verified
1,2026-08-05,Leads,Leads,State,State,text,unused,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,legacy_field,verified
1,2026-08-05,Leads,Leads,Street,Street,text,unused,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,legacy_field,verified
1,2026-08-05,Leads,Leads,Street,Street,text,unused,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,legacy_field,verified
1,2026-08-05,Leads,Leads,Street,Street,text,unused,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,legacy_field,verified
1,2026-08-05,Leads,Leads,Tag,Tag,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Tag,Tag,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Tag,Tag,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Target Anchor ZIP,Target_Anchor_ZIP,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Target Anchor ZIP,Target_Anchor_ZIP,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Target Anchor ZIP,Target_Anchor_ZIP,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Target Selection Basis,Target_Location_Selection_Basis,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Target Selection Basis,Target_Location_Selection_Basis,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Target Selection Basis,Target_Location_Selection_Basis,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Target Market Fit,Target_Market_Fit,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Target Market Fit,Target_Market_Fit,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Target Market Fit,Target_Market_Fit,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Text Opt Out,Text_Opt_Out,boolean,used,Contacts,Contacts,,,,missing,unmapped,not_applicable,not_assessed,target_creation_required,target_missing,verified
1,2026-08-05,Leads,Leads,Text Opt Out,Text_Opt_Out,boolean,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,person_owned,verified
1,2026-08-05,Leads,Leads,Text Opt Out,Text_Opt_Out,boolean,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,person_owned,verified
1,2026-08-05,Leads,Leads,Time Zone,Time_Zone,picklist,used,Contacts,Contacts,Time Zone,Time_Zone,picklist,existing_used,unmapped,exact,exact,safe_add,person_owned,verified
1,2026-08-05,Leads,Leads,Time Zone,Time_Zone,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Time Zone,Time_Zone,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Time Zone (IANA ID),Time_Zone_IANA_ID,text,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,workflow_derived,verified
1,2026-08-05,Leads,Leads,Time Zone (IANA ID),Time_Zone_IANA_ID,text,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,workflow_derived,verified
1,2026-08-05,Leads,Leads,Time Zone (IANA ID),Time_Zone_IANA_ID,text,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,workflow_derived,verified
1,2026-08-05,Leads,Leads,Time Zone Normalized At,Time_Zone_Normalized_At,datetime,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,workflow_derived,verified
1,2026-08-05,Leads,Leads,Time Zone Normalized At,Time_Zone_Normalized_At,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,workflow_derived,verified
1,2026-08-05,Leads,Leads,Time Zone Normalized At,Time_Zone_Normalized_At,datetime,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,workflow_derived,verified
1,2026-08-05,Leads,Leads,Timeline Fit,Timeline_Fit,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Timeline Fit,Timeline_Fit,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,source_record_retained,verified
1,2026-08-05,Leads,Leads,Timeline Fit,Timeline_Fit,picklist,used,Deals,Deals,Timeline Fit,Timeline_Fit,picklist,existing_used,unmapped,exact,exact,safe_add,deal_owned,verified
1,2026-08-05,Leads,Leads,Twitter,Twitter,text,unused,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,legacy_field,verified
1,2026-08-05,Leads,Leads,Twitter,Twitter,text,unused,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,legacy_field,verified
1,2026-08-05,Leads,Leads,Twitter,Twitter,text,unused,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,legacy_field,verified
1,2026-08-05,Leads,Leads,Unsubscribed Mode,Unsubscribed_Mode,picklist,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Unsubscribed Mode,Unsubscribed_Mode,picklist,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Unsubscribed Mode,Unsubscribed_Mode,picklist,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Unsubscribed Time,Unsubscribed_Time,datetime,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Unsubscribed Time,Unsubscribed_Time,datetime,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Unsubscribed Time,Unsubscribed_Time,datetime,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Visitor Score,Visitor_Score,bigint,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Visitor Score,Visitor_Score,bigint,used,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Visitor Score,Visitor_Score,bigint,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,system_managed,verified
1,2026-08-05,Leads,Leads,Website,Website,website,used,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,company_owned,verified
1,2026-08-05,Leads,Leads,Website,Website,website,used,Accounts,Accounts,Website,Website,website,existing_used,mapped,exact,not_choice,safe_keep,exact_match,verified
1,2026-08-05,Leads,Leads,Website,Website,website,used,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,company_owned,verified
1,2026-08-05,Leads,Leads,Zip Code,Zip_Code,text,unused,Contacts,Contacts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,legacy_field,verified
1,2026-08-05,Leads,Leads,Zip Code,Zip_Code,text,unused,Accounts,Accounts,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,legacy_field,verified
1,2026-08-05,Leads,Leads,Zip Code,Zip_Code,text,unused,Deals,Deals,,,,not_applicable,unmapped,not_applicable,not_assessed,intentional_unmapped,legacy_field,verified
